date,symbol,sector,open,high,low,close,adj_close,volume
2023-11-15,ALPHA,Technology,105.47,107.53,101.25,103.26,103.25,1663244
2023-10-31,DELTA,Energy,73.73,74.72,72.71,73.70,73.69,1232269
2023-01-18,ALPHA,Technology,90.35,91.30,88.57,89.51,89.51,1693223
2024-12-27,BENCH,Benchmark,171.63,172.85,169.47,170.68,170.64,2065935
2024-12-18,DELTA,Energy,98.38,101.54,97.09,100.23,100.20,1248661
2023-07-06,BETA,Finance,63.35,64.07,61.81,62.51,62.51,1615750
2024-10-04,DELTA,Energy,78.72,81.49,78.48,81.23,81.22,1204493
2023-04-28,OMEGA,Consumer,80.59,81.40,78.44,79.24,79.24,1343576
2023-07-03,DELTA,Energy,65.35,67.15,64.33,66.12,66.12,1706230
2024-09-03,BENCH,Benchmark,134.89,136.91,133.91,135.93,135.90,1919683
2023-01-05,BETA,Finance,63.08,63.76,61.43,62.10,62.10,1582874
2023-08-15,ALPHA,Technology,81.06,83.75,79.27,81.94,81.94,2388410
2024-12-16,GAMMA,Healthcare,64.93,66.82,63.96,65.84,65.82,1838803
2024-01-05,BETA,Finance,80.78,81.73,79.05,79.99,79.98,1312960
2023-03-22,ALPHA,Technology,105.35,106.08,105.05,105.78,105.78,1940623
2024-04-30,BETA,Finance,70.36,71.59,69.52,70.75,70.74,1215628
2023-06-13,OMEGA,Consumer,75.25,76.63,74.68,76.05,76.05,1342291
2024-07-02,BENCH,Benchmark,159.55,160.71,158.25,159.41,159.38,2222664
2024-10-04,OMEGA,Consumer,100.69,101.67,99.59,100.56,100.54,1741018
2023-12-11,DELTA,Energy,68.41,69.34,67.26,68.18,68.18,1363349
2023-10-30,BETA,Finance,78.88,80.34,77.96,79.41,79.40,1711423
2024-11-04,ALPHA,Technology,103.55,105.04,102.07,103.56,103.53,2169777
2023-05-19,BETA,Finance,89.54,90.49,88.26,89.20,89.20,1556920
2024-09-20,DELTA,Energy,70.72,72.02,69.73,71.03,71.01,1421340
2024-09-12,DELTA,Energy,75.37,76.80,72.50,73.90,73.89,1930248
2024-10-08,BENCH,Benchmark,144.55,146.43,143.64,145.52,145.48,2015495
2024-06-24,DELTA,Energy,91.94,94.97,89.57,92.58,92.56,1226484
2023-01-25,BENCH,Benchmark,103.16,104.05,101.95,102.83,102.83,1586467
2024-07-26,GAMMA,Healthcare,56.75,58.40,56.10,57.73,57.72,1486732
2023-11-10,DELTA,Energy,69.40,70.59,66.67,67.83,67.83,1340110
2023-06-19,BETA,Finance,70.95,71.71,68.96,69.71,69.70,1390804
2023-04-17,BETA,Finance,92.54,94.75,91.23,93.44,93.43,2396515
2024-06-28,ALPHA,Technology,145.03,146.91,141.44,143.30,143.28,2106077
2023-07-05,ALPHA,Technology,77.59,78.73,75.89,77.02,77.01,1400775
2023-06-16,DELTA,Energy,72.93,73.70,71.16,71.92,71.92,1219575
2024-11-11,GAMMA,Healthcare,58.16,58.76,57.08,57.67,57.66,2011182
2023-10-19,BETA,Finance,84.26,85.04,81.70,82.46,82.45,1189190
2024-05-08,OMEGA,Consumer,114.34,116.72,113.08,115.45,115.43,1231736
2024-08-15,GAMMA,Healthcare,55.75,56.44,55.06,55.75,55.74,1600607
2023-12-04,OMEGA,Consumer,96.93,97.66,95.64,96.37,96.36,1475431
2023-01-26,DELTA,Energy,62.85,63.72,61.44,62.30,62.30,1514875
2023-06-07,BENCH,Benchmark,120.82,121.50,118.45,119.12,119.12,2069167
2024-03-20,BETA,Finance,69.57,70.33,68.90,69.66,69.65,1284424
2023-06-01,BETA,Finance,82.11,84.44,81.43,83.74,83.74,1535436
2024-07-08,BETA,Finance,68.47,68.68,67.90,68.11,68.10,1650742
2023-05-08,OMEGA,Consumer,79.14,80.53,78.39,79.77,79.77,1331522
2024-12-16,BENCH,Benchmark,172.60,173.68,170.86,171.94,171.90,1820568
2024-01-29,GAMMA,Healthcare,40.33,40.94,39.89,40.49,40.49,1329311
2023-08-25,GAMMA,Healthcare,44.26,45.38,43.58,44.70,44.69,1565199
2023-06-12,BETA,Finance,74.04,75.01,71.85,72.80,72.80,1774400
2024-07-02,OMEGA,Consumer,131.36,133.46,126.07,128.11,128.09,1229010
2024-05-23,ALPHA,Technology,130.35,135.61,129.25,134.49,134.47,1633585
2023-11-22,ALPHA,Technology,99.68,101.19,98.33,99.84,99.83,2177221
2023-03-27,DELTA,Energy,76.72,78.06,75.29,76.63,76.63,1494939
2023-12-13,BENCH,Benchmark,141.38,142.43,140.24,141.28,141.27,1767499
2023-12-22,OMEGA,Consumer,98.58,100.60,97.05,99.07,99.06,1382912
2024-04-12,ALPHA,Technology,104.74,106.20,102.33,103.77,103.76,1358649
2023-04-05,BETA,Finance,85.29,86.97,84.14,85.82,85.82,1458759
2023-05-30,BENCH,Benchmark,124.12,125.43,121.49,122.79,122.78,1335232
2023-09-07,GAMMA,Healthcare,47.08,47.47,46.34,46.72,46.72,1896925
2023-07-13,OMEGA,Consumer,75.84,77.21,75.04,76.41,76.40,1744742
2024-12-02,BETA,Finance,69.87,71.67,69.18,70.97,70.96,1719584
2024-01-24,BETA,Finance,72.50,73.27,71.46,72.22,72.22,1242455
2023-02-17,BETA,Finance,67.14,68.11,66.45,67.41,67.41,1995637
2023-01-19,BENCH,Benchmark,104.20,105.33,103.50,104.63,104.63,1952551
2023-05-29,ALPHA,Technology,99.35,102.18,97.75,100.56,100.55,1625840
2023-03-14,ALPHA,Technology,106.25,107.38,105.31,106.43,106.43,1284785
2024-01-03,BETA,Finance,79.95,81.26,79.17,80.47,80.46,1639942
2023-08-17,ALPHA,Technology,84.04,85.72,83.36,85.03,85.03,1864537
2023-10-25,OMEGA,Consumer,103.31,104.22,101.68,102.58,102.57,1764158
2024-08-26,DELTA,Energy,76.92,79.44,76.05,78.54,78.53,1216715
2023-05-16,DELTA,Energy,79.47,80.45,78.05,79.03,79.03,1422116
2023-04-03,OMEGA,Consumer,83.57,85.86,82.57,84.85,84.84,1197734
2024-10-08,ALPHA,Technology,105.36,106.77,103.41,104.81,104.79,1500682
2024-10-11,DELTA,Energy,78.74,80.39,75.37,76.98,76.97,1197107
2023-11-03,ALPHA,Technology,103.55,106.04,101.40,103.89,103.88,1407665
2023-11-22,BETA,Finance,79.60,80.50,78.98,79.88,79.87,1806284
2023-05-18,OMEGA,Consumer,81.41,83.68,80.87,83.13,83.13,1663667
2023-05-22,ALPHA,Technology,105.81,107.16,103.36,104.69,104.69,1301287
2024-12-18,BETA,Finance,74.09,74.89,73.76,74.56,74.54,1852980
2023-02-09,ALPHA,Technology,90.12,92.02,87.61,89.49,89.49,1406602
2024-12-27,GAMMA,Healthcare,65.88,66.37,64.56,65.04,65.03,1923051
2024-01-01,BETA,Finance,80.78,81.69,79.47,80.38,80.37,1600532
2024-04-08,DELTA,Energy,72.22,72.92,71.22,71.92,71.91,1673019
2024-09-17,GAMMA,Healthcare,50.55,51.14,49.36,49.95,49.94,2389851
2023-02-14,ALPHA,Technology,91.19,92.50,87.52,88.80,88.80,2131421
2024-11-20,BENCH,Benchmark,166.12,168.45,164.91,167.22,167.19,1488870
2023-12-28,OMEGA,Consumer,101.11,104.84,99.94,103.63,103.62,1236019
2024-09-26,ALPHA,Technology,101.93,106.11,99.94,104.07,104.05,1832226
2024-12-09,OMEGA,Consumer,112.10,113.90,110.74,112.53,112.50,1286817
2024-06-12,BETA,Finance,68.91,69.85,66.09,67.00,66.99,1272598
2023-08-14,BENCH,Benchmark,114.53,115.89,113.77,115.12,115.11,1546682
2023-11-07,DELTA,Energy,70.15,71.77,69.33,70.94,70.94,1212305
2023-12-14,GAMMA,Healthcare,47.03,47.50,46.63,47.10,47.10,2472859
2023-11-27,GAMMA,Healthcare,44.77,45.93,44.11,45.26,45.25,1342405
2023-05-12,GAMMA,Healthcare,46.01,46.37,44.99,45.35,45.35,1488684
2023-07-24,ALPHA,Technology,78.04,79.04,74.30,75.26,75.26,1537379
2024-04-23,BETA,Finance,70.59,72.96,70.10,72.46,72.45,1257401
2024-09-03,GAMMA,Healthcare,50.89,51.68,49.72,50.49,50.48,1654224
2024-12-03,DELTA,Energy,96.54,97.89,95.29,96.64,96.62,1747896
2023-10-04,BENCH,Benchmark,139.48,140.57,138.42,139.51,139.50,1680027
2023-10-04,OMEGA,Consumer,94.31,97.73,92.70,96.08,96.08,1522812
2024-01-16,ALPHA,Technology,110.29,112.00,106.85,108.53,108.51,1996935
2023-03-23,DELTA,Energy,72.50,75.72,71.57,74.77,74.77,1474741
2023-12-21,GAMMA,Healthcare,44.25,44.70,43.65,44.09,44.09,1542321
2024-06-17,DELTA,Energy,93.40,94.34,91.41,92.34,92.32,1623321
2023-11-06,BETA,Finance,78.77,79.83,77.99,79.05,79.04,1398173
2023-12-21,ALPHA,Technology,101.39,103.20,98.06,99.84,99.83,1324510
2023-01-04,BENCH,Benchmark,99.64,101.35,98.73,100.43,100.43,1543465
2023-07-24,BETA,Finance,58.80,59.43,57.83,58.45,58.45,1591277
2024-01-02,DELTA,Energy,68.11,69.43,65.17,66.46,66.45,1399103
2023-08-23,ALPHA,Technology,86.39,90.32,84.91,88.80,88.80,1941999
2024-02-05,DELTA,Energy,70.12,72.67,69.52,72.06,72.05,1597931
2024-04-10,OMEGA,Consumer,101.97,104.95,100.79,103.74,103.72,1298165
2024-07-08,GAMMA,Healthcare,55.10,55.75,54.47,55.11,55.10,1277886
2023-12-19,GAMMA,Healthcare,46.67,47.22,44.59,45.12,45.11,1287587
2024-04-16,ALPHA,Technology,107.09,108.10,104.71,105.71,105.70,2248705
2024-03-11,ALPHA,Technology,93.01,97.16,91.58,95.69,95.67,1316631
2024-01-11,OMEGA,Consumer,109.84,110.59,108.44,109.18,109.17,1538444
2024-03-07,OMEGA,Consumer,109.26,110.66,108.46,109.85,109.84,1752180
2023-10-19,GAMMA,Healthcare,48.53,49.26,48.16,48.88,48.88,1539449
2023-05-11,OMEGA,Consumer,81.14,82.25,78.47,79.56,79.56,1739167
2023-10-23,BETA,Finance,80.79,81.03,80.16,80.40,80.39,1425017
2024-08-27,DELTA,Energy,78.25,81.46,76.47,79.65,79.63,1377444
2023-06-30,DELTA,Energy,66.61,67.66,64.57,65.60,65.60,1338379
2023-02-28,OMEGA,Consumer,71.20,73.17,70.65,72.62,72.62,2126046
2023-06-19,BENCH,Benchmark,117.57,118.89,114.87,116.17,116.17,3056280
2023-01-31,BETA,Finance,62.65,63.50,60.82,61.66,61.66,1545240
2023-03-16,DELTA,Energy,69.63,71.66,68.57,70.58,70.58,1216405
2023-11-16,GAMMA,Healthcare,43.75,44.08,42.96,43.29,43.28,1452444
2023-05-22,DELTA,Energy,77.60,78.58,76.67,77.64,77.64,1291047
2024-12-02,GAMMA,Healthcare,63.54,64.34,61.43,62.22,62.21,2076346
2023-10-02,BENCH,Benchmark,138.77,140.97,137.20,139.39,139.38,1478165
2023-09-08,OMEGA,Consumer,91.93,94.07,90.96,93.09,93.08,1737978
2023-10-06,OMEGA,Consumer,98.57,101.79,97.46,100.66,100.65,1299342
2024-11-05,BENCH,Benchmark,158.62,160.64,157.52,159.54,159.51,1729687
2024-06-06,BENCH,Benchmark,159.45,160.91,158.34,159.79,159.77,1418767
2023-11-09,BENCH,Benchmark,141.90,143.14,139.85,141.08,141.06,1679875
2024-05-23,DELTA,Energy,81.17,84.98,79.45,83.20,83.19,1237146
2023-06-21,ALPHA,Technology,82.32,83.02,81.67,82.37,82.36,1613413
2024-06-05,OMEGA,Consumer,124.97,126.89,119.87,121.74,121.72,1489026
2024-01-23,DELTA,Energy,72.51,73.79,71.14,72.42,72.41,1336421
2023-01-16,DELTA,Energy,58.92,61.41,57.83,60.29,60.29,1302368
2024-03-15,DELTA,Energy,73.13,73.89,72.10,72.86,72.85,1337363
2024-04-12,BENCH,Benchmark,141.21,142.14,139.42,140.34,140.32,1437569
2024-06-27,BENCH,Benchmark,161.44,162.59,157.99,159.13,159.10,1643516
2023-09-26,OMEGA,Consumer,96.85,97.59,95.26,95.99,95.98,1617341
2024-11-04,OMEGA,Consumer,106.74,108.22,103.21,104.66,104.64,1427349
2023-12-18,ALPHA,Technology,99.27,101.31,98.27,100.30,100.29,1590212
2024-03-08,GAMMA,Healthcare,42.90,43.51,42.22,42.82,42.82,1617168
2024-04-09,ALPHA,Technology,114.30,116.11,107.57,109.30,109.29,1732001
2023-05-17,BETA,Finance,90.92,91.80,87.88,88.74,88.74,1242022
2024-12-23,DELTA,Energy,100.80,102.03,97.75,98.97,98.95,1764148
2024-11-04,BENCH,Benchmark,157.51,159.89,156.22,158.60,158.56,1521336
2023-04-14,OMEGA,Consumer,82.60,83.48,82.06,82.95,82.94,1499786
2024-05-03,OMEGA,Consumer,111.94,113.50,110.88,112.44,112.43,1243520
2023-08-16,DELTA,Energy,65.40,68.19,64.15,66.91,66.91,1459102
2023-01-26,OMEGA,Consumer,69.91,71.51,69.27,70.85,70.85,1603235
2024-01-10,GAMMA,Healthcare,43.24,44.67,42.71,44.13,44.12,1715648
2024-02-12,GAMMA,Healthcare,41.03,42.29,40.48,41.73,41.72,1302738
2023-12-11,BETA,Finance,79.16,80.33,76.67,77.83,77.82,1821029
2023-10-30,OMEGA,Consumer,94.94,98.13,94.02,97.19,97.19,1500184
2024-08-28,BENCH,Benchmark,136.66,137.80,134.59,135.71,135.69,1415498
2024-07-12,DELTA,Energy,97.19,100.94,95.82,99.53,99.52,1471737
2024-07-11,GAMMA,Healthcare,56.02,56.27,55.46,55.71,55.70,1553411
2023-02-16,GAMMA,Healthcare,39.90,40.35,38.64,39.08,39.08,1876547
2024-05-03,DELTA,Energy,76.96,79.22,76.21,78.46,78.45,1336308
2023-09-04,DELTA,Energy,68.31,70.53,67.20,69.40,69.40,1404314
2023-09-29,OMEGA,Consumer,95.50,96.91,93.13,94.52,94.51,1573606
2024-03-04,DELTA,Energy,70.33,73.25,68.81,71.70,71.69,1390878
2024-05-23,BETA,Finance,67.91,69.12,66.07,67.26,67.25,1194523
2024-04-05,ALPHA,Technology,112.64,116.13,110.94,114.40,114.38,1584906
2024-10-11,BENCH,Benchmark,146.78,147.91,144.37,145.49,145.46,2016160
2024-09-30,BENCH,Benchmark,137.06,138.85,135.98,137.76,137.73,1685126
2023-05-16,BENCH,Benchmark,132.20,133.04,131.14,131.98,131.98,1580139
2024-11-28,BENCH,Benchmark,172.70,174.49,171.28,173.06,173.02,1562323
2024-09-17,BENCH,Benchmark,137.08,138.24,135.37,136.52,136.49,1454544
2024-01-11,BETA,Finance,79.48,80.31,78.34,79.17,79.16,1470982
2023-06-01,ALPHA,Technology,96.24,97.04,93.30,94.08,94.08,1806962
2023-01-31,ALPHA,Technology,93.08,95.16,90.56,92.64,92.64,1618992
2024-05-21,ALPHA,Technology,122.24,128.14,120.64,126.49,126.47,1639555
2023-02-23,OMEGA,Consumer,68.99,71.54,68.09,70.62,70.62,1387717
2024-02-05,BETA,Finance,72.45,73.50,71.94,72.98,72.97,1562577
2024-01-10,DELTA,Energy,69.60,70.90,66.08,67.35,67.34,1969929
2024-08-19,GAMMA,Healthcare,54.63,55.24,54.05,54.66,54.65,1485390
2023-04-14,GAMMA,Healthcare,53.19,54.48,52.70,53.98,53.98,1339679
2024-03-15,BENCH,Benchmark,131.00,132.52,130.48,131.99,131.98,1768487
2024-05-20,ALPHA,Technology,120.35,124.54,117.94,122.09,122.08,2151275
2023-09-22,DELTA,Energy,69.62,70.70,67.98,69.05,69.04,1860227
2024-11-07,DELTA,Energy,94.66,96.93,92.80,95.07,95.05,1645934
2023-03-21,BETA,Finance,75.69,78.40,74.56,77.26,77.26,1600760
2023-06-19,OMEGA,Consumer,76.53,77.58,74.24,75.27,75.27,1372609
2023-08-30,OMEGA,Consumer,88.46,90.42,87.60,89.55,89.54,1348089
2024-03-11,BETA,Finance,67.97,68.63,66.22,66.87,66.86,1589417
2023-01-26,ALPHA,Technology,95.32,96.90,92.01,93.56,93.56,1581225
2024-01-22,OMEGA,Consumer,108.17,111.74,106.49,110.03,110.02,1379640
2023-05-12,BENCH,Benchmark,132.84,133.84,130.69,131.68,131.68,1823190
2023-06-08,GAMMA,Healthcare,43.51,43.98,42.64,43.11,43.11,1260577
2024-09-30,DELTA,Energy,78.26,80.92,76.78,79.42,79.40,1614877
2023-11-20,BENCH,Benchmark,138.62,142.63,137.52,141.51,141.49,1713640
2024-12-31,GAMMA,Healthcare,64.73,65.72,63.89,64.88,64.86,1233127
2024-09-12,BETA,Finance,56.60,56.85,55.72,55.96,55.95,1896101
2023-11-28,OMEGA,Consumer,95.74,97.64,93.91,95.80,95.79,2405039
2024-02-14,ALPHA,Technology,100.61,102.15,99.16,100.70,100.69,1400313
2024-05-29,GAMMA,Healthcare,48.76,50.13,47.70,49.07,49.06,2059800
2024-06-04,BENCH,Benchmark,157.39,159.61,156.04,158.26,158.23,1905263
2024-02-29,BENCH,Benchmark,125.17,126.04,124.16,125.03,125.02,1734183
2024-10-01,BENCH,Benchmark,138.34,139.59,136.16,137.41,137.38,1759950
2023-07-11,DELTA,Energy,64.98,67.83,63.60,66.43,66.42,1962546
2024-02-27,GAMMA,Healthcare,42.81,43.69,41.27,42.14,42.14,1295153
2023-08-30,GAMMA,Healthcare,44.54,45.39,43.76,44.60,44.60,1875250
2023-11-08,BENCH,Benchmark,142.28,143.28,140.68,141.67,141.66,1702437
2024-01-25,GAMMA,Healthcare,40.64,41.33,39.67,40.35,40.35,1769301
2023-08-08,GAMMA,Healthcare,40.02,41.16,39.40,40.53,40.53,1524885
2024-10-15,OMEGA,Consumer,102.54,103.87,100.90,102.22,102.20,1689147
2024-01-18,OMEGA,Consumer,111.49,112.78,108.93,110.21,110.19,1540454
2024-08-08,GAMMA,Healthcare,57.45,58.26,56.19,56.99,56.98,1225717
2023-04-18,ALPHA,Technology,106.57,108.54,100.85,102.75,102.75,1892413
2024-11-25,GAMMA,Healthcare,59.35,61.95,58.62,61.20,61.19,1729426
2024-07-23,BENCH,Benchmark,152.10,153.52,150.41,151.83,151.80,1677098
2024-08-08,ALPHA,Technology,112.09,114.02,107.98,109.87,109.85,1606547
2023-10-17,BENCH,Benchmark,146.23,149.12,145.32,148.20,148.19,1871053
2023-03-27,ALPHA,Technology,107.45,109.92,104.86,107.33,107.33,1380552
2023-12-15,ALPHA,Technology,100.08,101.29,98.03,99.23,99.22,1393485
2024-03-18,BENCH,Benchmark,132.92,133.92,131.86,132.86,132.84,2274901
2024-11-05,BETA,Finance,68.21,69.03,67.48,68.30,68.28,1391975
2024-08-27,ALPHA,Technology,104.91,106.35,102.29,103.71,103.69,1885134
2023-11-16,BETA,Finance,79.17,80.50,78.15,79.47,79.47,1326115
2024-10-30,BENCH,Benchmark,155.81,157.49,153.87,155.55,155.52,1737879
2024-07-01,BENCH,Benchmark,159.09,161.35,157.57,159.83,159.80,1459561
2024-05-30,BENCH,Benchmark,154.03,157.03,152.23,155.22,155.19,1376565
2023-12-11,OMEGA,Consumer,100.57,103.09,99.86,102.36,102.36,1553424
2024-06-25,DELTA,Energy,92.51,95.81,90.45,93.72,93.71,1319226
2024-04-04,BENCH,Benchmark,143.19,144.16,141.57,142.54,142.52,1485586
2023-02-13,GAMMA,Healthcare,41.81,42.36,40.95,41.51,41.51,1768105
2023-11-24,ALPHA,Technology,101.79,102.40,96.92,97.51,97.50,1511989
2023-11-28,DELTA,Energy,65.62,68.02,64.46,66.84,66.83,1155921
2024-04-22,BETA,Finance,71.37,72.30,69.74,70.66,70.65,1344032
2024-06-21,GAMMA,Healthcare,53.87,54.61,53.12,53.86,53.85,1321745
2024-02-19,BENCH,Benchmark,126.32,128.41,125.32,127.39,127.38,1877228
2023-04-04,ALPHA,Technology,111.32,112.21,110.37,111.27,111.26,1342375
2023-10-16,BETA,Finance,84.14,85.05,81.83,82.73,82.72,1641933
2023-10-18,BENCH,Benchmark,148.47,149.61,146.33,147.46,147.45,2021443
2023-03-08,ALPHA,Technology,102.49,104.02,99.87,101.37,101.37,1340350
2024-05-22,GAMMA,Healthcare,46.20,47.87,45.60,47.25,47.25,1560390
2023-01-20,BENCH,Benchmark,105.01,105.79,103.37,104.13,104.13,2529462
2024-11-27,GAMMA,Healthcare,62.02,63.27,61.21,62.45,62.44,1576475
2024-04-19,GAMMA,Healthcare,44.18,44.73,43.03,43.57,43.56,1416623
2023-04-18,OMEGA,Consumer,83.32,84.41,80.90,81.97,81.96,2100687
2024-08-14,DELTA,Energy,84.74,85.74,83.18,84.17,84.16,1694453
2023-01-17,GAMMA,Healthcare,42.13,42.51,40.92,41.29,41.29,2204281
2024-05-29,ALPHA,Technology,135.24,137.44,132.22,134.40,134.38,1685347
2024-05-28,DELTA,Energy,82.19,84.73,80.88,83.41,83.40,1225014
2023-08-01,BENCH,Benchmark,106.63,108.83,105.68,107.86,107.85,1395682
2023-08-21,BENCH,Benchmark,118.26,119.99,117.12,118.84,118.83,1379939
2023-01-12,BENCH,Benchmark,101.21,101.70,100.78,101.26,101.26,1674654
2024-11-19,ALPHA,Technology,118.68,124.49,116.22,121.96,121.94,1460232
2023-09-27,GAMMA,Healthcare,46.07,47.94,45.44,47.29,47.28,1574275
2023-09-26,GAMMA,Healthcare,45.73,46.18,45.59,46.04,46.03,1220629
2024-02-23,BETA,Finance,69.53,70.26,67.24,67.95,67.94,1567375
2023-12-01,ALPHA,Technology,99.75,101.10,97.38,98.71,98.70,1979984
2024-07-24,BENCH,Benchmark,152.38,153.16,149.89,150.67,150.64,1620416
2024-06-03,BENCH,Benchmark,156.83,158.09,155.80,157.06,157.04,1377038
2023-09-04,GAMMA,Healthcare,44.72,47.31,44.03,46.59,46.59,1318861
2024-05-20,BENCH,Benchmark,149.73,151.93,148.29,150.49,150.46,1336442
2023-07-24,DELTA,Energy,62.40,63.47,60.02,61.08,61.07,2079336
2023-01-16,BENCH,Benchmark,101.90,103.19,100.87,102.16,102.16,1481440
2023-09-29,DELTA,Energy,74.27,75.59,72.63,73.95,73.95,1541868
2023-12-11,BENCH,Benchmark,141.09,142.24,139.85,141.00,140.99,1473593
2024-07-12,GAMMA,Healthcare,56.12,58.67,55.40,57.94,57.93,1668013
2024-12-10,DELTA,Energy,96.95,99.74,94.49,97.27,97.25,1237287
2023-04-04,OMEGA,Consumer,84.92,85.85,84.11,85.03,85.03,1544323
2024-09-25,OMEGA,Consumer,99.09,100.52,95.54,96.95,96.93,1776992
2023-02-22,BETA,Finance,67.38,67.88,65.25,65.73,65.73,1543266
2023-09-01,BENCH,Benchmark,126.76,128.71,125.79,127.73,127.72,1506540
2024-10-22,GAMMA,Healthcare,54.38,55.41,54.05,55.07,55.06,1393598
2023-02-03,GAMMA,Healthcare,40.47,41.72,39.95,41.19,41.19,1386935
2024-01-31,ALPHA,Technology,102.08,103.35,98.18,99.43,99.42,1458606
2024-04-29,BETA,Finance,71.10,72.03,69.77,70.69,70.68,1242157
2024-01-17,BENCH,Benchmark,130.37,131.62,128.65,129.90,129.89,2366338
2024-02-23,BENCH,Benchmark,129.20,130.51,126.52,127.81,127.80,1462894
2024-12-13,ALPHA,Technology,120.51,123.54,118.95,121.97,121.94,1771270
2024-09-06,BENCH,Benchmark,137.96,140.15,136.14,138.32,138.30,1340983
2023-01-13,BETA,Finance,62.07,63.51,61.67,63.11,63.11,1183200
2024-05-01,ALPHA,Technology,120.66,122.31,118.09,119.73,119.71,1479223
2024-04-09,GAMMA,Healthcare,42.28,42.88,41.04,41.63,41.63,1627100
2024-02-13,OMEGA,Consumer,109.88,111.72,107.75,109.58,109.57,1200688
2024-08-08,OMEGA,Consumer,112.59,114.31,110.66,112.37,112.35,1683624
2024-08-30,BENCH,Benchmark,135.95,137.87,134.43,136.35,136.32,1770651
2023-04-27,ALPHA,Technology,108.45,110.35,105.51,107.40,107.39,1625743
2023-04-12,OMEGA,Consumer,83.98,84.56,83.53,84.11,84.11,1381790
2024-03-25,GAMMA,Healthcare,41.20,42.11,40.53,41.44,41.43,1451523
2024-11-18,BETA,Finance,67.82,69.66,66.83,68.66,68.65,1686274
2024-06-18,BETA,Finance,67.85,68.40,67.16,67.71,67.70,1667727
2024-01-26,ALPHA,Technology,105.43,106.76,103.65,104.98,104.96,2535721
2023-03-21,BENCH,Benchmark,124.15,126.37,123.25,125.46,125.46,1369899
2023-10-06,GAMMA,Healthcare,48.11,48.87,47.47,48.22,48.22,1552219
2024-12-12,BENCH,Benchmark,171.14,174.30,169.81,172.95,172.91,1509998
2024-03-28,GAMMA,Healthcare,43.02,43.63,42.15,42.75,42.75,1535509
2024-07-01,ALPHA,Technology,143.43,145.96,138.17,140.65,140.63,1739778
2024-09-27,BETA,Finance,58.04,58.62,57.32,57.90,57.89,1393317
2024-02-09,BENCH,Benchmark,125.92,127.64,124.61,126.33,126.31,1453117
2024-04-01,ALPHA,Technology,103.80,109.06,101.53,106.73,106.71,1470852
2023-02-07,OMEGA,Consumer,66.80,67.75,65.70,66.65,66.65,1930778
2024-08-08,DELTA,Energy,91.64,94.01,87.58,89.91,89.89,1186011
2023-03-06,BENCH,Benchmark,113.67,115.08,112.75,114.15,114.15,1339421
2023-08-16,BETA,Finance,61.43,62.13,60.52,61.21,61.20,1295454
2024-04-30,ALPHA,Technology,117.66,121.51,116.29,120.11,120.09,1367074
2024-07-29,BENCH,Benchmark,149.03,150.24,146.90,148.11,148.08,1798259
2023-08-28,GAMMA,Healthcare,44.49,45.17,43.00,43.67,43.67,1384542
2024-02-28,BETA,Finance,66.27,66.87,65.20,65.79,65.78,1624720
2023-12-19,BENCH,Benchmark,139.52,140.88,137.22,138.58,138.57,2405770
2023-10-02,ALPHA,Technology,102.31,108.10,100.86,106.59,106.58,2046286
2023-10-26,BETA,Finance,80.76,81.82,77.72,78.75,78.74,1323675
2024-03-20,GAMMA,Healthcare,41.13,41.46,40.15,40.48,40.47,1818864
2024-09-17,DELTA,Energy,70.34,71.57,69.54,70.77,70.75,1262126
2024-06-28,GAMMA,Healthcare,53.63,54.71,52.72,53.80,53.79,1706646
2023-10-04,GAMMA,Healthcare,47.63,49.43,47.20,48.98,48.98,1597481
2024-06-27,GAMMA,Healthcare,54.95,55.67,53.43,54.14,54.13,1458133
2024-03-22,BENCH,Benchmark,134.21,136.23,132.76,134.77,134.75,1488756
2023-03-29,BETA,Finance,82.93,83.66,81.35,82.08,82.08,1338327
2023-02-01,ALPHA,Technology,92.57,94.53,90.22,92.17,92.17,1622927
2024-10-28,GAMMA,Healthcare,58.05,59.26,57.43,58.63,58.62,1587722
2024-11-29,GAMMA,Healthcare,62.66,63.87,61.83,63.03,63.02,1241048
2024-10-09,OMEGA,Consumer,102.14,104.39,100.67,102.91,102.88,1201893
2024-08-15,OMEGA,Consumer,107.98,111.78,107.08,110.86,110.84,1421185
2024-08-15,DELTA,Energy,84.18,85.81,82.43,84.06,84.04,1202394
2023-09-01,OMEGA,Consumer,89.83,90.74,86.06,86.95,86.94,1560551
2024-07-11,ALPHA,Technology,144.90,147.34,140.91,143.32,143.30,1672663
2024-10-29,BENCH,Benchmark,155.79,156.70,155.34,156.25,156.22,1486529
